Applicant_ID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Employment_Years,Home_Ownership,Number_of_Dependents,Monthly_Income,Annual_Income,Credit_Limit,Credit_Utilization,Credit_History_Years,Total_Credit_Accounts,Open_Credit_Lines,Credit_Cards,Installment_Accounts,Real_Estate_Loans,Debt_Ratio,Total_Debt,Loan_Amount,Loan_Term_Months,Interest_Rate,Loan_Purpose,Region,Credit_Inquiries_6M,Times_30_59_Days_Past_Due,Times_60_89_Days_Past_Due,Times_90_Plus_Days_Past_Due,Times_120_Plus_Days_Past_Due,Late_Payment_Count,Previous_Bankruptcies,Tax_Liens,Delinquency_History,Has_Employment_Income,SeriousDlqin2yrs
100114,75,Female,Single,Master,Employed,0.0,Mortgage,2.0,3871.0,46452.0,18827.0,0.1089,12.4,7,10,5,6,2,0.467,22429.0,48711.0,60,8.67,Debt Consolidation,North,2,0,0,0,1,0,0,0,0,Yes,0
100115,43,Male,Married,Diploma,Retired,13.6,Own,1.0,2999.0,35988.0,12182.0,0.5842,21.5,9,10,8,2,0,1.2906,26594.0,16055.0,72,10.86,Medical,North,0,1,0,0,0,1,1,0,1,Yes,1
100116,49,Male,Married,Master,Self-Employed,6.6,Own,2.0,3657.0,43884.0,27100.0,0.2151,7.9,8,9,5,4,1,1.0928,15015.0,16433.0,36,8.53,Medical,North,1,0,0,0,0,0,0,0,0,Yes,0
100117,45,Male,Married,Master,Self-Employed,18.6,Rent,3.0,,52548.0,12817.0,0.399,5.2,11,7,4,3,1,0.132,4636.0,55057.0,60,7.42,Debt Consolidation,South,0,1,0,0,0,1,0,0,0,Yes,0
100118,31,Female,Married,High School,Unemployed,6.8,Own,2.0,4006.0,48072.0,21798.0,0.2646,9.2,9,10,4,1,0,0.452,20298.0,64257.0,36,9.84,Home,West,1,1,1,0,0,2,0,0,0,No,1
100119,59,Male,Married,High School,Employed,0.0,Rent,2.0,3586.0,43032.0,20236.0,1.1809,8.1,11,7,10,5,0,0.1763,5364.0,18880.0,12,6.74,Education,Central,1,0,0,0,0,0,1,0,0,Yes,0
100120,54,Male,Single,Diploma,Employed,8.2,Mortgage,3.0,21520.0,258240.0,107627.0,0.6753,21.8,9,9,2,2,1,0.3391,72862.0,69723.0,36,8.98,Home,West,3,0,2,0,0,2,0,0,0,Yes,0
100121,54,Male,Married,High School,Employed,2.5,Mortgage,1.0,2816.0,33792.0,24505.0,0.354,,7,4,6,4,1,0.8908,29321.0,25891.0,12,14.01,Auto,Central,1,0,0,0,0,0,0,1,0,Yes,0
100122,34,Female,Married,High School,Employed,2.6,Rent,1.0,6050.0,72600.0,13833.0,0.5748,10.3,13,8,4,1,2,0.5366,19506.0,34038.0,12,10.11,Home,East,0,0,0,1,0,1,0,0,1,Yes,0
100123,62,Male,Single,Diploma,Employed,6.5,Rent,0.0,8084.0,97008.0,27776.0,0.7875,3.8,11,5,8,2,3,0.6415,56100.0,46690.0,36,8.6,Personal,West,1,1,0,0,0,1,0,0,0,Yes,0
100124,28,Female,Married,Master,Self-Employed,11.5,Mortgage,0.0,8284.0,99408.0,49943.0,0.1833,23.3,9,7,5,2,2,0.4202,39258.0,52127.0,60,8.35,Auto,West,1,0,0,0,0,0,0,0,0,Yes,0
100125,52,Male,Single,Master,Employed,,Mortgage,2.0,5294.0,63528.0,38842.0,0.9544,21.0,12,4,6,5,1,0.9249,55558.0,38427.0,24,10.74,Business,West,2,1,0,0,0,1,0,0,0,Yes,1
100126,71,Male,Single,Master,Employed,5.5,Rent,1.0,4703.0,56436.0,13258.0,0.7798,8.8,7,8,5,0,0,0.1651,10872.0,47145.0,36,8.72,Debt Consolidation,East,1,2,0,0,2,2,1,0,1,Yes,1
100127,33,Male,Divorced,High School,Employed,12.0,Mortgage,3.0,7376.0,88512.0,50620.0,0.4826,9.9,10,10,12,6,1,0.5607,39822.0,93521.0,24,8.71,Business,West,1,0,0,0,0,0,0,0,1,Yes,0
100128,38,Female,Divorced,Bachelor,Self-Employed,12.0,Rent,0.0,6540.0,78480.0,40533.0,0.3814,17.6,7,8,6,2,0,0.1672,9352.0,104257.0,72,7.66,Auto,Central,0,1,0,0,0,1,0,0,0,Yes,1
100129,46,Female,Married,Doctorate,Retired,11.5,Mortgage,2.0,4648.0,55776.0,32613.0,1.0204,3.4,2,6,4,3,1,1.0255,32339.0,47072.0,72,13.11,Education,West,2,0,0,0,2,0,0,0,0,Yes,0
100130,39,Female,Married,High School,Unemployed,6.5,Own,6.0,1993.0,23916.0,19206.0,0.5781,23.8,7,4,7,4,1,0.6321,14120.0,2405.0,36,10.31,Auto,Central,1,0,1,0,0,1,0,0,0,No,0
100131,26,Male,Married,Master,Employed,12.0,Rent,2.0,4058.0,48696.0,27758.0,0.2602,9.1,11,7,4,6,1,0.1762,8191.0,43078.0,12,9.53,Medical,West,2,0,0,0,0,0,0,0,0,Yes,0
100132,46,Female,Single,Diploma,Employed,9.4,Mortgage,1.0,2610.0,31320.0,19927.0,0.2687,4.7,7,11,7,2,0,0.9512,11448.0,31232.0,36,13.06,Education,West,2,0,0,0,0,0,1,0,0,Yes,1
100133,32,Male,Married,Doctorate,Employed,5.5,Own,2.0,3565.0,42780.0,17771.0,0.7936,11.7,12,12,3,3,1,0.1481,3399.0,8473.0,60,8.31,Auto,East,0,0,0,0,0,0,0,0,0,Yes,0
100134,51,Female,Married,Bachelor,Unemployed,1.2,Own,2.0,,67440.0,25786.0,0.1565,3.9,11,9,3,6,2,0.8443,66654.0,14791.0,60,11.65,Auto,West,3,2,0,0,0,2,0,0,0,No,0
100135,34,Female,Divorced,Bachelor,Employed,3.2,Mortgage,1.0,6944.0,83328.0,69666.0,0.2533,13.1,16,7,10,2,2,0.1507,14834.0,52581.0,36,9.06,Personal,North,0,0,0,0,0,0,0,0,0,Yes,0
100136,64,Male,Divorced,Doctorate,Self-Employed,25.3,Mortgage,0.0,17497.0,209964.0,51390.0,0.226,17.5,5,7,6,5,1,0.2301,37974.0,153580.0,60,8.05,Home,West,0,0,0,0,0,0,0,0,0,Yes,0
100137,36,Male,Married,Bachelor,Employed,2.9,Own,0.0,3878.0,46536.0,30066.0,0.2414,18.1,16,9,6,3,4,1.2155,22712.0,24235.0,24,11.64,Personal,East,0,0,0,0,0,0,0,0,1,Yes,0
100138,41,Female,Single,High School,Retired,4.4,Rent,2.0,9100.0,109200.0,39993.0,0.6095,9.5,10,4,6,2,1,0.2581,26947.0,108197.0,72,8.6,Education,Central,2,2,0,0,0,2,0,0,0,Yes,0
100139,55,Female,Married,Bachelor,Employed,9.7,Mortgage,1.0,6710.0,80520.0,8083.0,0.8818,16.2,11,12,4,1,1,1.0508,89755.0,60606.0,36,8.01,Personal,Central,2,1,0,0,0,1,0,0,0,Yes,0
100140,30,Female,Married,Master,Employed,14.9,Mortgage,2.0,12771.0,153252.0,89659.0,0.3217,,11,6,4,4,1,0.2821,19184.0,170025.0,48,6.91,Home,East,1,1,0,0,0,1,0,0,0,Yes,0
100141,48,Male,Divorced,Bachelor,Self-Employed,0.0,Own,0.0,7999.0,95988.0,45199.0,0.1765,23.9,9,5,4,2,1,0.7943,43407.0,74215.0,60,9.15,Education,North,1,0,0,0,0,0,0,0,0,Yes,0
100142,61,Male,Single,Bachelor,Employed,4.8,Rent,0.0,2855.0,34260.0,31279.0,0.6486,10.5,7,2,3,3,2,0.4367,9795.0,45098.0,60,9.27,Debt Consolidation,East,0,0,0,0,0,0,0,0,0,Yes,0
100143,26,Female,Married,Master,Self-Employed,8.7,Mortgage,0.0,1795.0,21540.0,3992.0,0.458,8.4,10,7,5,0,0,0.2296,5130.0,35743.0,84,5.0,Medical,Central,3,1,0,0,0,1,0,0,0,Yes,1
100144,47,Female,Married,Diploma,Employed,11.8,Own,2.0,6733.0,80796.0,51611.0,0.1814,9.8,4,8,4,4,3,0.4232,38407.0,69716.0,36,7.94,Personal,West,1,1,0,0,0,1,0,0,0,Yes,0
100145,48,Female,Divorced,High School,Retired,4.7,Own,,3901.0,46812.0,28828.0,0.5104,7.5,14,8,1,1,0,0.313,11555.0,69604.0,12,5.75,Home,Central,0,0,0,0,0,0,1,0,0,Yes,1
100146,54,Female,Married,Bachelor,Unemployed,12.8,Rent,1.0,2908.0,34896.0,16599.0,0.333,1.0,12,7,3,4,3,0.5855,22988.0,52393.0,48,6.11,Auto,West,1,1,0,0,0,1,0,0,0,No,1
100147,30,Female,Married,High School,Retired,0.3,Mortgage,0.0,2413.0,28956.0,1000.0,0.0314,16.6,12,10,7,3,1,0.1164,1849.0,11470.0,36,7.58,Medical,Central,0,0,0,0,0,0,0,0,0,Yes,0
100148,29,Male,Single,Diploma,Employed,11.8,Rent,1.0,6107.0,73284.0,38542.0,0.2754,13.6,14,4,4,6,1,0.6883,59512.0,55707.0,60,10.25,Debt Consolidation,North,2,0,0,0,0,0,0,0,0,Yes,0
100149,51,Female,Widowed,High School,Retired,7.9,Mortgage,1.0,14655.0,175860.0,124485.0,0.6416,13.1,13,4,6,7,0,0.9611,130241.0,63485.0,36,14.97,Business,East,3,0,0,1,0,1,0,0,0,Yes,1
100150,49,Male,Married,Doctorate,Employed,13.1,Own,2.0,4217.0,50604.0,21451.0,0.4696,12.2,8,2,7,0,0,0.8829,48667.0,31226.0,24,9.4,Medical,East,1,2,0,0,0,2,0,0,0,Yes,0
100151,48,Male,Single,High School,Employed,9.8,Mortgage,3.0,8072.0,96864.0,30101.0,0.2326,17.5,6,12,3,5,0,0.3299,17406.0,107877.0,36,8.55,Debt Consolidation,East,2,0,1,0,0,1,0,0,0,Yes,0
100152,49,Male,Widowed,High School,Employed,1.2,Rent,1.0,5146.0,61752.0,43365.0,0.3928,10.6,9,5,8,6,0,0.8877,32483.0,51692.0,36,6.81,Auto,Central,0,0,0,0,0,0,0,0,0,Yes,0
100153,37,Male,Married,Doctorate,Employed,3.9,Mortgage,1.0,2379.0,28548.0,12094.0,0.5521,16.6,10,11,4,2,0,1.1884,25354.0,14782.0,60,12.87,Auto,North,0,1,0,1,0,2,0,0,0,Yes,1
100154,48,Female,Widowed,Master,Employed,17.3,Own,0.0,8867.0,106404.0,66377.0,0.6496,13.6,14,10,6,2,3,0.667,47241.0,85347.0,60,12.24,Debt Consolidation,East,1,1,0,0,1,1,0,0,0,Yes,0
100155,49,Female,Married,Bachelor,Retired,3.9,Rent,2.0,2700.0,32400.0,27364.0,0.2033,15.4,5,8,8,2,2,0.6087,15100.0,11121.0,36,6.33,Debt Consolidation,North,3,0,1,0,0,1,0,0,0,Yes,1
100156,36,Female,Married,Bachelor,Employed,4.2,Mortgage,0.0,5578.0,66936.0,11508.0,0.3284,8.0,15,7,0,2,2,0.5229,24175.0,76836.0,84,5.0,Medical,South,3,0,0,0,0,0,0,0,0,Yes,1
100157,67,Male,Married,High School,Retired,15.5,Own,1.0,4405.0,52860.0,26902.0,0.6834,20.1,20,5,7,2,3,0.4384,25091.0,75273.0,48,11.7,Medical,Central,1,2,1,0,1,3,0,1,0,Yes,0
100158,51,Female,Single,High School,Employed,11.9,Mortgage,1.0,9828.0,117936.0,77736.0,0.6691,9.0,10,8,3,1,2,0.1018,12860.0,78707.0,36,6.24,Medical,North,0,0,0,0,0,0,0,0,0,Yes,1
100159,31,Male,Divorced,Diploma,Self-Employed,7.7,Rent,0.0,,33180.0,19441.0,0.935,9.6,11,7,5,0,0,0.4156,7127.0,11804.0,36,8.12,Business,East,0,0,0,0,1,0,0,0,0,Yes,0
100160,53,Female,Married,High School,Unemployed,5.0,Rent,3.0,7091.0,85092.0,27527.0,0.5482,17.3,10,8,6,1,3,0.1469,11024.0,84809.0,48,8.88,Business,East,0,0,0,0,0,0,0,0,0,No,0
100161,33,Female,Divorced,Bachelor,Employed,12.7,Rent,0.0,,38232.0,20495.0,0.2961,13.6,9,12,7,3,1,0.5068,14226.0,38922.0,60,11.22,Personal,West,2,1,0,0,0,1,0,0,0,Yes,0
100162,54,Female,Single,Bachelor,Employed,14.1,Mortgage,1.0,3945.0,47340.0,20789.0,0.7705,21.7,5,4,4,5,1,0.3038,4648.0,39241.0,84,7.59,Education,East,2,0,0,0,0,0,0,1,0,Yes,1
100163,59,Male,Single,Diploma,Employed,9.2,Mortgage,5.0,,9600.0,1851.0,0.253,5.7,10,9,6,2,0,0.3424,2787.0,1000.0,72,5.88,Home,Central,0,0,0,0,0,0,0,0,0,Yes,0
100164,35,Female,Single,Bachelor,Retired,0.0,Mortgage,2.0,21426.0,257112.0,61433.0,0.3994,13.1,13,9,6,8,1,0.0799,14352.0,116103.0,60,13.51,Home,West,1,2,0,1,0,3,0,0,0,Yes,0
100165,57,Female,Single,Bachelor,Unemployed,13.3,Own,2.0,7866.0,94392.0,51045.0,0.2446,11.2,7,9,10,1,2,0.1606,12964.0,103009.0,72,6.87,Personal,Central,1,0,0,0,0,0,0,0,0,No,0
100166,50,Female,Widowed,Bachelor,Employed,4.1,Own,2.0,3340.0,40080.0,15533.0,0.1263,10.6,11,8,4,4,1,0.3361,9242.0,38254.0,60,8.82,Education,North,0,0,0,0,0,0,0,0,0,Yes,0
100167,55,Female,Married,High School,Employed,0.5,Mortgage,,2648.0,31776.0,13431.0,0.6861,8.3,7,4,6,1,2,0.4978,18923.0,22973.0,24,8.18,Personal,East,1,1,1,0,0,2,0,0,0,Yes,1
100168,68,Female,Married,Bachelor,Self-Employed,8.2,Rent,1.0,3985.0,47820.0,12690.0,0.5687,4.1,14,10,10,3,1,0.7216,40324.0,2568.0,48,9.74,Education,South,0,1,0,0,0,1,1,0,0,Yes,0
100169,42,Other,Married,Master,Self-Employed,2.9,Mortgage,0.0,8765.0,105180.0,32256.0,0.1995,17.2,6,7,4,6,3,0.9718,75782.0,81039.0,60,9.31,Business,Central,2,1,0,0,0,1,1,0,0,Yes,1
100170,36,Female,Married,Master,Employed,11.2,Rent,3.0,1608.0,19296.0,10993.0,0.505,9.9,8,7,4,3,3,1.0033,19069.0,1000.0,12,11.98,Business,South,1,0,0,0,0,0,0,0,0,Yes,0
100171,34,Male,Married,Bachelor,Employed,12.5,Rent,1.0,5016.0,60192.0,30007.0,0.5054,22.4,13,7,4,7,1,0.4953,14661.0,23968.0,60,11.18,Auto,South,0,0,0,1,0,1,0,0,0,Yes,0
100172,35,Female,Married,Master,Employed,15.1,Mortgage,2.0,17386.0,208632.0,66203.0,0.2105,12.6,5,10,5,4,0,0.7083,53140.0,139043.0,72,8.74,Auto,South,1,0,0,0,0,0,1,0,0,Yes,0
100173,44,Female,Married,Doctorate,Self-Employed,9.8,Own,3.0,2632.0,31584.0,1649.0,0.6588,,9,8,3,2,3,0.3261,8428.0,3705.0,36,9.38,Personal,Central,1,0,0,0,0,0,1,0,0,Yes,0
100174,49,Male,Divorced,Bachelor,Employed,13.0,Rent,1.0,5795.0,69540.0,25455.0,0.765,11.3,9,5,3,4,1,0.1007,5491.0,59357.0,60,5.71,Medical,East,2,1,0,0,0,1,0,0,0,Yes,0
100175,48,Female,Single,High School,Retired,16.0,Rent,,23032.0,276384.0,87150.0,0.4909,23.1,11,6,5,2,2,0.1357,26304.0,315485.0,72,9.83,Business,Central,2,1,0,1,0,2,0,0,1,Yes,1
100176,55,Male,Divorced,Master,Employed,10.5,Rent,1.0,8295.0,99540.0,54460.0,0.4794,28.4,13,12,4,3,5,0.4396,30817.0,103728.0,60,11.38,Education,East,2,0,0,0,0,0,0,0,0,Yes,1
100177,45,Male,Married,Bachelor,Unemployed,5.2,Own,,5969.0,71628.0,35767.0,0.2306,17.2,10,5,3,5,3,0.2356,13095.0,56818.0,72,7.7,Education,Central,2,1,0,0,0,1,0,0,0,No,0
100178,62,Male,Married,Bachelor,Retired,0.0,Mortgage,3.0,7645.0,91740.0,28973.0,0.1575,18.3,9,8,8,3,1,1.0384,97859.0,66452.0,48,11.22,Personal,East,1,1,0,0,0,1,0,0,0,Yes,1
100179,42,Female,Married,Master,Employed,6.0,Mortgage,0.0,4238.0,50856.0,1000.0,0.4365,5.3,13,8,6,6,1,1.0044,20196.0,64958.0,60,11.11,Medical,West,3,0,0,1,0,1,1,0,0,Yes,1
100180,78,Female,Married,Bachelor,Retired,3.0,Rent,1.0,12801.0,153612.0,101690.0,0.7094,25.6,13,10,6,4,0,0.9964,98536.0,183522.0,36,7.06,Medical,South,0,1,0,0,0,1,0,0,1,Yes,0
100181,53,Female,Married,Diploma,Self-Employed,12.7,Own,2.0,4243.0,50916.0,28859.0,0.6487,15.6,10,7,5,2,2,0.2767,4840.0,15132.0,36,7.19,Debt Consolidation,South,0,1,0,0,1,1,0,0,1,Yes,0
100182,35,Female,Divorced,Master,Employed,13.7,Rent,2.0,1539.0,18468.0,1000.0,0.8722,1.7,10,7,4,2,1,0.3509,3115.0,9630.0,48,8.6,Education,West,1,1,0,0,0,1,0,0,0,Yes,0
100183,32,Female,Married,High School,Self-Employed,5.6,Mortgage,2.0,4265.0,51180.0,22257.0,0.2165,12.8,10,9,4,1,2,0.3226,11644.0,28535.0,60,7.87,Auto,North,3,0,0,0,0,0,0,0,0,Yes,0
100184,51,Male,Single,Bachelor,Retired,5.6,Rent,1.0,2934.0,35208.0,12746.0,0.778,14.2,8,6,9,7,0,1.5815,54888.0,18155.0,72,14.28,Auto,East,1,0,0,0,0,0,1,0,0,Yes,1
100185,42,Male,Single,High School,Employed,4.1,Mortgage,1.0,4581.0,54972.0,22272.0,0.6257,11.6,8,6,4,5,1,0.9893,19342.0,62221.0,72,14.19,Debt Consolidation,Central,2,0,0,0,0,0,0,0,0,Yes,0
100186,54,Female,Single,High School,Retired,17.5,Rent,3.0,4648.0,55776.0,34691.0,0.8355,1.0,11,6,6,3,2,0.1038,6032.0,63806.0,72,7.86,Home,West,2,1,1,0,0,2,0,0,0,Yes,0
100187,51,Female,Married,Doctorate,Employed,,Own,3.0,11978.0,143736.0,71208.0,0.2924,10.6,12,6,7,4,2,0.2148,36887.0,149857.0,60,9.2,Personal,Central,2,0,0,0,0,0,0,0,0,Yes,0
100188,44,Female,Divorced,Bachelor,Employed,3.9,Rent,3.0,8642.0,103704.0,24620.0,0.3361,11.8,11,8,3,3,1,0.927,62254.0,16539.0,36,11.1,Debt Consolidation,North,4,1,0,0,0,1,0,0,0,Yes,0
100189,35,Female,Single,Diploma,Employed,20.0,Mortgage,1.0,6526.0,78312.0,30062.0,0.1059,13.4,11,8,8,5,1,0.9637,36348.0,72996.0,60,12.71,Education,Central,1,1,0,0,0,1,0,0,1,Yes,0
100190,27,Male,Single,Bachelor,Self-Employed,9.3,Rent,1.0,5489.0,65868.0,10543.0,0.7763,19.3,10,9,4,3,0,0.4239,17146.0,45592.0,24,10.98,Personal,East,1,1,0,0,0,1,1,0,0,Yes,0
100191,40,Male,Married,Master,Employed,0.0,Own,1.0,2763.0,33156.0,23809.0,0.6748,1.8,10,7,5,5,2,0.1198,2111.0,25787.0,36,8.44,Medical,Central,3,0,0,0,0,0,0,0,0,Yes,1
100192,55,Male,Single,Bachelor,Employed,,Mortgage,3.0,1332.0,15984.0,11804.0,0.624,20.2,6,6,8,6,2,0.8174,8147.0,24449.0,60,6.77,Home,West,0,0,0,0,0,0,1,0,0,Yes,0
100193,48,Male,Divorced,High School,Retired,17.1,Rent,3.0,5920.0,71040.0,,0.2564,22.4,9,6,5,3,1,0.3549,22600.0,41026.0,60,6.43,Education,West,2,0,0,0,0,0,0,1,0,Yes,0
100194,30,Male,Single,Bachelor,Employed,3.9,Rent,1.0,9219.0,110628.0,31180.0,0.4637,4.1,6,9,6,4,3,0.7021,45493.0,66930.0,72,10.57,Debt Consolidation,Central,2,0,0,0,0,0,0,0,0,Yes,1
100195,47,Male,Married,Master,Employed,4.9,Own,3.0,5126.0,61512.0,24992.0,0.8558,11.6,13,5,7,2,2,1.4102,60193.0,32212.0,72,10.0,Medical,West,2,0,0,0,0,0,0,0,1,Yes,0
100196,50,Female,Married,Bachelor,Self-Employed,10.3,Mortgage,4.0,3885.0,46620.0,23163.0,0.3948,1.0,23,6,7,1,1,0.1816,3146.0,38588.0,36,9.7,Education,East,0,0,0,0,0,0,0,0,0,Yes,0
100197,34,Male,Single,Master,Employed,3.0,Mortgage,3.0,7439.0,89268.0,22413.0,0.3079,2.9,12,5,8,1,1,0.7156,64849.0,95475.0,36,9.59,Education,West,1,0,0,0,0,0,0,0,0,Yes,0
100198,47,Female,Single,Bachelor,Unemployed,15.6,Own,2.0,,62520.0,21144.0,0.3373,12.3,19,7,4,0,0,0.455,21950.0,11768.0,36,9.36,Business,Central,3,0,1,0,1,1,0,0,0,No,0
100199,46,Male,Single,Master,Employed,12.8,Mortgage,1.0,16453.0,197436.0,100794.0,0.133,12.4,13,0,6,2,1,0.9422,184415.0,113385.0,84,11.39,Debt Consolidation,Central,1,1,0,0,0,1,0,0,0,Yes,0
100200,31,Male,Single,Bachelor,Employed,5.7,Mortgage,1.0,12256.0,147072.0,95386.0,0.2607,7.4,10,8,3,2,0,0.5853,33425.0,162420.0,84,7.63,Auto,North,3,0,0,0,0,0,0,0,0,Yes,1
100201,49,Female,Widowed,Master,Employed,0.6,Mortgage,2.0,10262.0,123144.0,35518.0,0.21,9.3,10,9,7,4,1,0.7974,82821.0,143830.0,12,6.69,Auto,Central,2,0,0,0,0,0,0,0,0,Yes,1
100202,52,Female,Married,High School,Retired,10.6,Own,1.0,9000.0,108000.0,,0.4751,3.8,9,9,5,0,2,1.147,84995.0,88392.0,12,12.76,Home,East,2,1,0,0,0,1,0,0,0,Yes,0
100203,58,Male,Single,Bachelor,Employed,0.0,Rent,1.0,2378.0,28536.0,25059.0,0.7487,9.2,9,5,4,1,0,0.3452,9072.0,16404.0,36,11.54,Auto,West,0,0,0,0,0,0,0,0,0,Yes,0
100204,58,Female,Divorced,Master,Unemployed,6.5,Own,2.0,8463.0,101556.0,54734.0,0.7065,1.0,11,6,6,5,0,0.2561,13549.0,114936.0,36,7.75,Medical,North,6,0,0,0,0,0,0,0,0,No,1
100205,28,Male,Divorced,Bachelor,Employed,13.6,Own,1.0,7024.0,84288.0,34724.0,0.6089,4.3,7,6,0,1,0,0.4799,41881.0,43771.0,12,12.66,Debt Consolidation,Central,0,0,0,0,0,0,0,0,0,Yes,0
100206,34,Male,Married,Bachelor,Self-Employed,7.6,Rent,1.0,8157.0,97884.0,23205.0,0.4411,17.5,12,7,3,1,1,0.4626,39357.0,77298.0,48,7.15,Education,West,3,1,0,0,0,1,0,0,1,Yes,1
100207,51,Male,Married,Master,Self-Employed,14.1,Mortgage,2.0,7576.0,90912.0,61432.0,0.3228,14.1,10,4,6,1,0,0.6161,33265.0,87421.0,12,9.41,Debt Consolidation,North,0,1,1,1,1,3,0,0,1,Yes,0
100208,51,Other,Married,Bachelor,Employed,2.6,Mortgage,,7382.0,88584.0,13598.0,0.6544,12.5,8,9,3,1,2,0.3467,28759.0,22788.0,24,6.6,Debt Consolidation,West,3,1,0,0,0,1,0,0,0,Yes,1
100209,51,Female,Single,Diploma,Employed,9.1,Mortgage,0.0,31827.0,381924.0,239287.0,0.6931,7.8,11,13,7,4,1,0.6412,275304.0,122532.0,60,6.04,Medical,Central,0,1,0,0,0,1,0,0,0,Yes,0
100210,85,Female,Single,Diploma,Employed,7.6,Rent,2.0,,62808.0,20788.0,0.7602,9.7,11,8,4,6,1,0.0417,2224.0,74105.0,24,9.09,Debt Consolidation,West,4,0,0,0,0,0,0,0,0,Yes,1
100211,52,Male,Married,Bachelor,Employed,3.2,Rent,1.0,10108.0,121296.0,72998.0,0.5256,5.1,11,7,5,2,3,1.0603,138624.0,55259.0,24,12.08,Medical,East,1,1,0,0,0,1,0,0,0,Yes,1
100212,59,Female,Married,High School,Employed,13.4,Mortgage,1.0,4050.0,48600.0,21991.0,0.2013,8.7,10,3,2,3,0,0.7628,39361.0,35654.0,48,7.27,Business,North,1,0,0,1,0,1,0,0,0,Yes,0
100213,56,Female,Married,Diploma,Employed,10.3,Mortgage,0.0,,110340.0,67693.0,0.1591,13.1,14,10,3,6,0,0.5669,24878.0,63970.0,60,8.29,Debt Consolidation,East,2,1,0,0,0,1,0,0,0,Yes,0
100214,53,Female,Single,Bachelor,Employed,15.8,Mortgage,2.0,10128.0,121536.0,47076.0,0.2776,11.6,9,8,7,3,2,0.8609,47435.0,44844.0,84,7.64,Education,Central,2,0,2,0,0,2,0,0,1,Yes,1
100215,41,Female,Divorced,Bachelor,Employed,6.7,Mortgage,4.0,6970.0,83640.0,53379.0,0.2418,4.5,5,7,6,2,2,0.6095,55604.0,75661.0,84,10.81,Medical,Central,0,0,2,0,0,2,0,0,0,Yes,1
100216,54,Male,Single,Bachelor,Employed,17.0,Own,0.0,16277.0,195324.0,70953.0,0.7512,2.7,6,12,5,1,3,0.4198,31066.0,135788.0,60,8.69,Education,North,0,2,0,0,0,2,0,0,0,Yes,1
100217,36,Male,Married,Master,Employed,2.4,Rent,0.0,3096.0,37152.0,28625.0,0.4058,5.2,13,8,2,3,2,0.1703,3383.0,26504.0,36,11.66,Medical,West,0,1,0,0,0,1,0,1,1,Yes,1
100218,42,Female,Divorced,High School,Employed,14.5,Mortgage,1.0,4007.0,48084.0,34141.0,0.3624,21.2,10,3,3,5,0,0.9962,37503.0,8325.0,60,13.64,Home,West,1,0,0,0,1,0,0,0,0,Yes,0
100219,39,Male,Married,Master,Self-Employed,12.2,Rent,1.0,6314.0,75768.0,8457.0,0.4921,9.4,12,10,7,3,0,0.1966,8743.0,114962.0,60,7.08,Business,Central,1,0,0,1,1,1,0,0,0,Yes,0
100220,46,Female,Single,High School,Employed,14.3,Mortgage,1.0,9750.0,117000.0,68702.0,0.3742,14.7,10,14,8,1,2,0.3547,23442.0,49313.0,60,9.34,Business,North,2,2,0,0,0,2,1,0,0,Yes,0
100221,73,Male,Single,Bachelor,Employed,4.0,Rent,2.0,6180.0,74160.0,35490.0,0.5838,15.6,11,8,8,7,2,0.5805,17188.0,40644.0,60,7.65,Home,North,0,0,0,0,0,0,0,0,0,Yes,0
100222,23,Male,Widowed,Bachelor,Employed,0.0,Mortgage,3.0,,152232.0,67020.0,0.4028,10.1,3,11,9,1,1,0.2981,50269.0,45290.0,60,7.88,Business,North,4,0,0,0,0,0,1,0,0,Yes,0
100223,53,Female,Divorced,Bachelor,Employed,5.3,Own,2.0,3577.0,42924.0,24970.0,0.4161,11.4,10,7,1,2,0,0.5389,18852.0,22661.0,36,9.76,Personal,West,1,0,0,0,0,0,0,0,0,Yes,0
100224,26,Male,Single,Master,Employed,16.2,Own,0.0,2621.0,31452.0,12327.0,0.63,5.2,10,2,0,4,2,0.4999,10782.0,19339.0,24,8.81,Business,North,1,1,0,0,0,1,1,0,0,Yes,0
100225,39,Male,Single,High School,Employed,11.1,Own,2.0,6720.0,80640.0,20288.0,0.7133,10.1,7,4,5,1,1,0.6072,20203.0,48767.0,60,9.59,Medical,South,1,0,1,0,0,1,0,0,0,Yes,1
100226,58,Male,Single,Master,Self-Employed,5.1,Rent,1.0,5231.0,62772.0,14881.0,0.1754,12.5,10,7,6,6,2,1.319,76896.0,46692.0,36,11.44,Auto,South,0,0,0,0,0,0,0,0,0,Yes,0
100227,46,Male,Married,Master,Self-Employed,6.7,Rent,1.0,7827.0,93924.0,35348.0,0.525,8.9,6,6,6,5,2,0.1178,8798.0,102441.0,24,7.1,Debt Consolidation,East,1,0,0,0,0,0,0,0,0,Yes,0
100228,32,Male,Married,Diploma,Employed,4.1,Mortgage,0.0,5403.0,64836.0,12299.0,0.0918,12.9,11,8,6,1,1,1.0884,24373.0,25342.0,36,6.04,Auto,East,1,0,0,0,0,0,0,0,0,Yes,1
